tweet,type
@RahulGandhi We're always respected &amp; vll respect our martyrs. In 2008 Karkare arrested 11 #suspects who all were belongs to Sangha Parivar regarding Abhinav Bharat in ruling govt of #INC only. In 11 one was retired Major Ramesh Upadhyay. We can say it a political attack on #bjp by #inc.,1
"#ModiHaiTohGodseHai #ModiFlopPressConference 

#PressConference

Hosted by #BJP

Headed by #Amitshah 

Attended by Media and also #NarendraModi 😊😊 @narendramodi @AmitShah @RahulGandhi @INCIndia @BJP4India @bainjal @ShatruganSinha @yadavtejashwi @OmarAbdullah @BJP4India",1
" I feel the same way, but I guess no matter where you are there will always be memes.",0
not well,0
@BHAKTACHARANDAS @RahulGandhi @NPatnaikOdisha @iycpradeep @NarasinghMishra @chiranjibinc Both #BJP &amp; #BJD are scratching each other’s back and fooling people of Odisha..,1
secular modi take action terrorist benefit bjp take moment process statement,1
 Hi frenchie *-* i`ll do that...later  :p,0
" ur welcome sweetie . Anytime . I need to find a way to get more followers , I don`t have many",0
@narendramodi vo jitna kahege ap utna upr uthoge😎 but bjp needs rectification now. Some Leaders (like Sakshi maharaj) don't deserve #Bjp,1
"2nd #ODI: #India bowl out #England for 246 (Moeen 47, Willey 41; Chahal 4/47) in 49 overs at Lord's.  #INDvsENG   Photo: @BCCI  https://t.co/Ykd0keM0yq",0
bjp field new face coimbator bjpthondan,1
@htTweets @RahulGandhi Ofcourse foolish because you people lost cash. #LokSabhaElections2019 is #ModiHaiToVikasHai and #ModiAaneWalaHai,1
 Thank a yoou  how are you? #TwitterTakeover,0
 oh the noon? I don`t know if I can make that one...I only get 30 min for lunch,0
@Indian_Analyzer @ShelarAshish Sports me bhi politics bc bjp and congress me difference hi kya raha gya😂😂,1
Rahul releases #Congressmanifesto2019 for #LokSabhaElections2019. Even in 2014 it released manifesto before BJP. BJP released it on day of voting for 1st phase &amp; still won. Manifesto promises played key role in INC victory in 3 states.Will they influence results positively again?,1
 tell pete he looks sexy with a beard.,0
"@RahulGandhi Let us not talk about your 60+ years of rule, let us talk about Amethi 40+ years this was your family constituency do you atleast know how many people live below poverty line in Amethi. When you cant do for Amethi how can you do for the country? #LokSabhaElections2019",1
@INCIndia @RahulGandhi Either you start giving the respect a prime minister of largest democracy in world deserves or world will start calling #Pappu with #PappuMutra. #LokSabhaElections2019 #MyFirstVoteForModi  #AbkiBaarPhirModiSarkar,1
"@madversity Basically, those who got undue favours from Congress govts have been opposing Modi Govt who derailed their gravy train. Modi represents aspirational young India, while Rahul Gandhi represents privileged dynasty with great sense of entitlement n arrogance. #LokSabhaElections2019",1
"My dog is sick. I love that little doggie. He`s usually so keen and happy, but he doesn`t even want to go for a run in the forest today.",0
I stand with the farmers of India 🚜🌾  #Vaisakhi_With_Farmers  #FarmersProtest https://t.co/val2M136lL,1
"In his last attempt to get any relevance in #LokSabhaElections2019 @RahulGandhi is directly bribing to us, #ThePoorPeople we gave 60years of power and they kept us poor...now I know why!

Don't believe for a second this #NyayForIndia or #MinimumIncomeGuarantee is good for us.",1
#4 Politics · Trending #BJPPoliceAgainstFarmers Trending with #FarmersProtest,1
"Yuzvendra Chahal is on 🔥 taken Bairstow, Root, Stokes  #INDvsENG #EngvsInd #cricket #yuzvendrachahal #india #cricketnewsindia #cricketlive #chahal #chahaltv #rohitsharma  https://t.co/LmqYWXsCTu",0
 Not a problem at all sis - respect due,0
"@Abitha96960262 Parents of TN generally don’t wish for their kids to become politicians but they started wishing for their kids to become like #Annamalai Anna. He’s proving that good, educated and caring citizens can thrive in politics. @annamalai_k is a role model for TN and Indian youth 🙏",1
modi govern brought reserv quota econom weaker section general categori without alter exist reserv system countri namumkin ab mumkin hai,1
@RahulGandhi don't forget that indira gandhi &amp; Sonia Gandhi whose dynasty free lunch chapatis you are enjoying despite no merit of urs are women महिलाए #RahulInsultsWomen #RahulSexistComment #RahulGandhi #RahulMocksNirmala #congressfamilypolitics @INCIndia @BJP4India @bjpsamvad,1
 girl i am buying & posting your pressie tomorrow but i have no **** clue what to get you so i`m sorry if you hate it,0
@AtishiAAP @ArvindKejriwal kattar beiman and Kattar lier of Indian politics. @AAPGujarat is ready to fool gujraties. Bach ke rehna jaruri hai. https://t.co/x7k2qypGck,1
"INDIA-SPECIFIC CAATSA: अमेरिका ने दी भारत को बड़ी छूट,रूस को भी होगा फायदा  https://t.co/rnsGMPz70U #america #india #USHouseOfRepresentatives #RoKhanna  https://t.co/saOG4GWdRS",0
"@RahulGandhi Sir @RahulGandhi I think u are like my #ElderBrother,I tweeted you many but u have not read any of my tweets.why are u doing this with me?I tweet you as your own,but u are #Discriminating with me. u are not reading my tweetWhy are u doing this with me.
#RahulGandhi",1
"#MamataBanerjee govt finally surrenders to Calcutta #HighCourt..Admits massive corruption in School teacher recruitment..Trying to put a lid on the issue saying only 273 out of 42,000 candidates got job by paying bribe &amp; rest all recruitments were by merit.. #Bengal  #India  https://t.co/7IYhjmuISD",1
Stop attacking the farmers.   #Lashkar_e_RSS  #FarmersProtest twitter.com/saahilmenghani…,1
: aiaahh.. poor u  tell ur mom already?,0
" music is always there when noone else understands  i agree it`s very important, a single song can change your whole day",0
"@RahulGandhi @manoharparrikar ji is not under any pressure,

But you #clownprince are under Immense Idiotic Pressure, to write such an ill-advised letter..

Clowns in Circuses r more credible  than you #RahulGandhi 

#getwellsoonrahul",1
I really despair over the whole copyright situation http://bit.ly/yLY0I ~ being visually impaired means you don`t deserve to read  #sccr18,0
"@RahulGandhi said, ""If Modi can do 'Anyay' by helping only 15-20 industrialist friends, then we can give 'NYAY' to everyone in India.""

#LokSabhaElections2019 
#BJPLoanJumla 
#NYAYforIndia",1
says karma strikes more than twice!  http://plurk.com/p/rqk2z,0
http://twitpic.com/4we4j - Speed lessons on the main screens on center court! I had to take this pic,0
Today was sooo boring in school. I was sleeping all the time,0
"I have only 4 questions to @RahulGandhi 
1. Will u accept SDPI support at wayanad ? 
2. Will you visit hindu temples at wayanadu , 
3. will u declare yourself as brahmin 
4. Will u use that poster in which you appeared as sri ram.

#Wayanad #BhagRahulBhag #LokSabhaElections2019",1
arnab goswami india controversi prime time news anchor known aggress behavior stage browbeat oppon video say his loud journal contribut india majoritarian outlook shape rule hindu nationalist bjp,1
"   I sent my donation to #Eric and wanted to put the banner on, but my avatar disappeared when I tried ~",0
PM Modi to be awarded with ZAYED MEDAL by the Government Of UAE.  @narendramodi congratulations sir.🙏🇮🇳  This is India's Achievment.!🇮🇳 #LoksabhaElections2019 #Modi,1
NEWS: #Uncategorized #biztech2030 #facebook #India Facebook Accused of ‘Whitewashing’ Long-Awaited Human Rights Report on India  https://t.co/8RRuwuroE2 Via @Time  https://t.co/2KSFP9098h,0
"Finally picked up some handwraps, but struggling to wrap my stronger hand with the other! Defo should have got some a lot sooner though",0
"Darn all of you! I wish i could watch bgt now, but if i did i wouldn`t be able to fast forward through the ads  + dinners very soon..",0
@goachronicle Proud moment for Indian politics; it certainly has come a long way. Congratulations @DrManikSaha2 and the team 🙏🇮🇳,1
 im stuck 2  this when my la love turns in2 road rage lol,0
"""Politics in India - where every speech is a performance, every move is a strategy, and every election is a spectacle."" #IndianPolitics #swag",1
vmware fusion seems getting slower and slower,0
"@rachitseth @RahulGandhi if flying paper plain is consider as pilot than i can play square cut and drive better than rahul dravid 

#RahulGandhi #CongAdmitsJhoot #RahulApologizes #lierrahulgandhi
#RahulAdmitsRafaleLie",1
"@TimesNow @narendramodi @RahulGandhi is contesting from #India &amp; not using #pakistan and brave #IndianArmy for publicity like #modi &amp; #bjp #cheapPollitics
@AudaciousQuest_ @INCIndia @priyankagandhi @JhaSanjay",1
"The youth are considered to be the ray of hope for the future. We, at #MRHFL, pledge to empower them and put their skills to good use. Happy World Youth Skills Day! #MahindraHomeFinance #WorldYouthSkillsDay #Youth #YoungIndia #India #skills #development #growth #RISEWithMRHFL  https://t.co/Y5jf4suYih",0
"@Insane_Suraj @AjjuHaryanaSe Tho Rahul ko pm banau 😂
I will vote for #BJP",1
"#FarmersProtest The acts have been described as ""anti-farmer laws"" by many farmer unions @rayyan_199  @786N1R",1
 Aw thank you. I suppose it`s a good thing since it means more tweeting.,0
"Each time a confidant of @RahulGandhi makes unwarranted and irrelevant statement, one senior member of #INC deserts him. Even before Voters his own colleagues defeat him. Recent being Sam and result is JPrasad",1
Know what would be great? For my shoulder to stop hurting so I can sleep normal again.  I just want/need a few solid hours of good sleep.,0
UAE to Contribute USD 2 Billion to Develop Integrated Food Parks across India: I2U2  Read more :  https://t.co/TRKcpOANqY  #uae #india #food #sustainability #renewableenergy #health #foodsecurity #BombayChamberBizNews,1
My new landlord just called.. I cant move in until tomorrow morning  Way to rain on my parade..,0
"#LokSabhaElections2019 #BharatBoleNaMoNaMo

@RahulGandhi must say sorry to in front of public where he shouted openly about his Chowkidar Chor hai remarks otherwise its a politics to publicly abuse with sarcastic remarks and privately regrets on that abuse.

Karara Jawab Milega",1
I changed my Twitter name to support PM Satyawan Narendramodi &amp; #MainBhiChowkidar Movement.  Also thanks to our Honourable #Pradhansevak #NarendraModi ji for sending me Message.,1
Cheap level politics and AK47 is very dangerous for the Indian politics and COUNTRY 👎  IDIOT,1
"@RahulGandhi @ArvindKejriwal @divyaspandana @BJP4India @ShilpaaGanesh @INCIndia Gd news for surgical strike proof requesters, unfortunately situation came so plz accompany Indian Army, #rahulgandhi #kejriwal #ramya r u guys ready?For deep analysis Will be drop in PLoC.",1
#india2047plot #isichargehitscong #india #republictv  #BJP #Tamil  @PMOIndia @narendramodi_in   @AmitShah @NIA_India  Foolish politicians in center through Truptikaran make it happen by 2029 and their kids are rapped and theyir sons may be converted to islam just as Mughals did?,1
ONLINE!,0
Salad from krogers...  I was hungry.,0
#journalismterrorism thr r different kind of terrorism existing in our country.  Thr are many journalist who are fighting against our motherland with help of thr media reach&amp; trying to influence.let's wakeup. @narendramodi #LokSabhaPolls2019 @PushpendraKul #LokSabhaElections2019,1
"@ShashiTharoor @INCKerala It is just a beginning, you will reach the zenith of Indian politics in not very far away future.",1
#GLOBEandMEDIA-X8p15 #BREAKING-SENSATIONAL @narendramodi @JoeBiden @yairlapid &amp; President of #UAE  #I2U2 virtual summit   @BorisJohnson @JPN_PMO @AlboMP @EmmanuelMacron #India #FreeVaccination PrecautionDose from 15-7-22   #BIMSTEC Two-day meet in Delhi  Italian PM's resignation  https://t.co/pe7wdSMTD2,1
"Why doesn't @INCIndia and @RahulGandhi fight the upcoming #LokSabhaElections2019 on the issue of unemployment, which is an area where the Modi govt. has actually failed and it can become a nightmare for the country",1
_UK I`ll hopefully get a chance to play it tomorrow. Hope it`s good otherwise I`ve wasted so many points,0
Bugle is blown &amp; stage is set to welcome the biggest festival of India's democracy.  Team @BJYM is ready for #LokSabhaElections2019 to win people's trust yet again for @BJP4India under the leadership of Hon. Shri @narendramodi ji &amp; Hon. Shri @AmitShah ji. #PhirEkBaarModiSarkar,1
@ashoswai And the Congress needs to explain why they are fielding Mr. Gandhi as the Prime Minesterial candidate in the #LokSabhaElections2019 with no prior performance records or model to showcase.,1
Trending in my timeline now:  #NaMoApp (12)  #India (3)  #PMModi (3)  #LizTruss (3)  #IEA (3)  #Lunch (2)  #NewZealand (2)  #LongCovid (2)  https://t.co/ASUFxU3R3X,1
 : thats if u go on a weekend.,0
"@zackbeauchamp Lol..Rahul Gandhi is automatically disqualified after he was convicted by courts. The articles show poor knowledge of the writer on Indian laws, politics etc.",1
India reports first case of Monkeypox in Kerala.  Read the details here  #Monkeypox #kerala #india   https://t.co/4JFbH1U07P,0
Stubbed my little toe this morning on my file cabinet ... and it`s turning black,0
"@INCIndia @RahulGandhi @priyankagandhi JUSTICE will happen soon to #RahulGandhi once Final Verdict in National Herald case comes.

The Biggest TRUTH will b of Dynasty Ending in India on May 23rd.

EQUALITY will b when he is in the same barrack at Tihar will #ChristianMichel

#IndiaWantsModiAgain 
@BJP4India",1
